"STATION","DATE","ADPT","ASLP","ASTP","AWBT","AWND","RHAV","SNWD","TAVG","WDF2","WT02","WT05","WT18"
"USW00013873","2024-01-06","39","29.81","28.96","41","7.16","   91",,"42","   90",,,
"USW00013873","2024-01-07","32","30.06","29.15","38","9.17","   64",,"45","  290",,,
"USW00013873","2024-01-08","29","30.27","29.39","35","9.17","   67",,"38","   80",,,
"USW00013873","2024-01-09","44","29.57","28.70","46","10.29","   84",,"47","  290","    1",,
"USW00013873","2024-01-10","27","29.84","28.94","36","8.72","   57",,"44","  270",,,
"USW00013873","2024-01-11","33","30.01","29.13","40","3.13","   66",,"43","  290",,,
"USW00013873","2024-01-12","40","29.78","28.97","42","6.04","   92",,"43","  100","    1",,
"USW00013873","2024-01-13","26","29.91","28.97","34","9.17","   59",,"42","  280",,,
"USW00013873","2024-01-14","26","30.14","29.26","35","3.80","   58",,"39","  280",,,
"USW00013873","2024-01-15","29","30.05","29.20","39","2.46","   56",,"45","  100",,,
"USW00013873","2024-01-16","25","29.95","29.05","32","8.95","   68",,"41","  290",,,
"USW00013873","2024-01-17","6","30.27","29.36","21","7.16","   44",,"26","  290",,,
"USW00013873","2024-01-18","11","30.17","29.31","28","1.34","   38",,"33","  260",,,
"USW00013873","2024-01-19","25","30.04","29.13","34","11.18","   57",,"44","  310",,,
"USW00013873","2024-01-20","7","30.34","29.42","21","10.29","   46",,"28","  300",,,
"USW00013873","2024-01-21","5","30.58","29.65","20","2.24","   44",,"25","   70",,,
"USW00013873","2024-01-22","14","30.58","29.68","28","5.82","   43",,"33","   90",,,
"USW00013873","2024-01-23","36","30.45","29.57","42","7.16","   74",,"43","   70",,,
"USW00013873","2024-01-24","52","30.30","29.44","52","6.93","   98",,"50","   80","    1",,
"USW00013873","2024-01-25","63","30.13","29.29","63","4.03","   93",,"63","  200","    1",,
"USW00013873","2024-01-26","59","30.11","29.25","61","3.36","   86",,"65","  290",,,
"USW00013873","2024-01-27","59","30.00","29.17","59","4.92","   97",,"59","  240",,,
"USW00013873","2024-01-28","38","29.93","29.05","43","13.20","   70",,"52","  290",,,
"USW00013873","2024-01-29","33","30.08","29.20","40","9.62","   63",,"46","  290",,,
"USW00013873","2024-01-30","33","30.07","29.21","39","2.24","   66",,"43","  100",,,
"USW00013873","2024-01-31",,,,,"4.92","   67",,"48","  300",,,
"USW00013873","2024-02-01","31","30.10","29.23","39","2.68","   63",,"44","  240",,,
"USW00013873","2024-02-02","34","29.93","29.08","45","4.25","   49",,"52","  290",,,
"USW00013873","2024-02-03","33","29.98","29.12","42","9.40","   56",,"52","   60",,,
"USW00013873","2024-02-04",,,,,"12.08",,,"43","   70",,,
"USW00013873","2024-02-05","30","29.84","28.92","39","8.50","   58",,"46","   60",,,
"USW00013873","2024-02-06","27","30.01","29.14","38","5.82","   49",,"46","   70",,,
"USW00013873","2024-02-07","25","30.26","29.39","36","4.03","   51",,"43","   90",,,
"USW00013873","2024-02-08","28","30.29","29.41","37","1.57","   56",,"43","  110",,,
"USW00013873","2024-02-09","40","30.15","29.31","45","1.57","   70",,"50","  240",,,
"USW00013873","2024-02-10","52","30.04","29.18","54","1.79","   84",,"56","  230",,,
"USW00013873","2024-02-11","58","29.88","29.03","59","4.70","   89",,"60","  240",,,
"USW00013873","2024-02-12","55","29.74","28.90","55","7.38","   96",,"58","  260",,,
"USW00013873","2024-02-13","32","29.92","29.03","41","10.51","   55",,"51","  280",,,
"USW00013873","2024-02-14","29","30.21","29.34","41","2.91","   46",,"49","  300",,,
"USW00013873","2024-02-15","32","30.16","29.30","43","2.68","   51",,"51","  240",,,
"USW00013873","2024-02-16","41","29.97","29.12","48","2.68","   58",,"55","  210",,,
"USW00013873","2024-02-17","31","29.93","29.07","41","9.84","   53",,"52","  310",,,
"USW00013873","2024-02-18","20","30.08","29.21","33","3.80","   46",,"40","  280",,,
"USW00013873","2024-02-19","19","30.14","29.26","35","3.80","   39",,"44","   80",,,
"USW00013873","2024-02-20","27","30.26","29.39","38","2.46","   53",,"45","  100",,,
"USW00013873","2024-02-21","29","30.27","29.40","40","3.58","   51",,"47","   90",,,
"USW00013873","2024-02-22","34","29.96","29.10","45","5.59","   47",,"53","  200",,,
"USW00013873","2024-02-23","44","29.65","28.80","52","9.17","   62",,"61","  290",,,
"USW00013873","2024-02-24","28","29.88","29.02","41","9.40","   42",,"53","  300",,,
"USW00013873","2024-02-25","26","30.15","29.28","37","2.24","   51",,"45","  280",,,
"USW00013873","2024-02-26","31","30.09","29.23","44","4.25","   42",,"53","  220",,,
"USW00013873","2024-02-27","53","29.96","29.11","56","5.37","   77",,"60","  180",,,
"USW00013873","2024-02-28","52","29.94","29.07","56","9.40","   75",,"65","  290",,,
"USW00013873","2024-02-29",,,,,"5.59",,,"45","   80",,,
"USW00013873","2024-03-01","36","30.34","29.47","39","9.62","   85",,"42","   90",,,
"USW00013873","2024-03-02","49","30.16","29.29","49","3.13","   93",,"47","   50",,,
"USW00013873","2024-03-03","53","30.15","29.29","55","2.91","   85",,"56","   90","    1",,
"USW00013873","2024-03-04","55","30.15","29.29","58","3.80","   80",,"61","   90",,,
"USW00013873","2024-03-05","54","30.03","29.19","57","6.04","   83",,"60","   80",,,
"USW00013873","2024-03-06","51","29.85","28.95","53","6.71","   88",,"58","   70",,,
"USW00013873","2024-03-07","50","29.95","29.08","55","3.36","   73",,"60","   80",,,
"USW00013873","2024-03-08","54","30.03","29.18","56","8.72","   84",,"60","   90",,,
"USW00013873","2024-03-09","54","29.78","28.93","55","8.50","   87",,"58","  290",,,
"USW00013873","2024-03-10","28","29.98","29.11","41","12.08","   44",,"53","  290",,,
"USW00013873","2024-03-11","23","30.20","29.34","39","3.80","   38",,"49","  300",,,
"USW00013873","2024-03-12","28","30.10","29.24","43","3.36","   41",,"54","  300",,,
"USW00013873","2024-03-13","36","30.02","29.17","48","2.91","   46",,"58","  290",,,
"USW00013873","2024-03-14","47","30.08","29.23","55","2.24","   57",,"62","  240",,,
"USW00013873","2024-03-15","55","29.97","29.13","59","4.92","   74",,"65","  310",,,
"USW00013873","2024-03-16","53","29.89","29.05","58","6.49","   68",,"65","  290",,,
"USW00013873","2024-03-17","48","29.82","28.97","53","7.16","   66",,"61","  290",,,
"USW00013873","2024-03-18","29","29.91","29.06","42","10.07","   45",,"55","  300",,,
"USW00013873","2024-03-19","17","30.07","29.21","35","6.93","   35",,"45","  290",,,
"USW00013873","2024-03-20","32","29.98","29.13","45","6.49","   39",,"54","  290",,,
"USW00013873","2024-03-21","39","30.08","29.21","50","2.68","   48",,"60","   90",,,
"USW00013873","2024-03-22","52","29.96","29.03","54","9.62","   86",,"59","   60",,,
"USW00013873","2024-03-23","49","29.79","28.92","53","5.82","   70",,"59","   50",,,
"USW00013873","2024-03-24","30","30.09","29.22","41","9.17","   49",,"51","   70",,,
"USW00013873","2024-03-25","34","30.17","29.28","44","11.41","   54",,"50","   90",,,
"USW00013873","2024-03-26","51","29.96","29.09","52","8.05","   90",,"56","   90",,,
"USW00013873","2024-03-27","49","29.93","29.08","54","4.47","   75",,"57","  300","    1",,
"USW00013873","2024-03-28","36","29.99","29.12","49","7.61","   50",,"60","  310","    1",,
"USW00013873","2024-03-29","29","30.14","29.28","44","4.03","   38",,"56","  300",,,
"USW00013873","2024-03-30","37","30.05","29.20","49","4.70","   44",,"59","  260",,,
"USW00013873","2024-03-31",,,,,"4.70",,,"65","  290",,,
"USW00013873","2024-04-01","58","29.98","29.13","62","4.25","   75",,"68","  260",,,
"USW00013873","2024-04-02","56","29.83","28.89","61","5.37","   71",,"72","  310",,,
"USW00013873","2024-04-03","38","29.53","28.68","50","10.29","   44",,"65","  290",,,
"USW00013873","2024-04-04","30","29.72","28.87","43","9.62","   44",,"53","  290",,,
"USW00013873","2024-04-05","33","29.96","29.10","43","7.38","   53",,"51","  290",,,
"USW00013873","2024-04-06","33","30.06","29.20","43","3.58","   53",,"51","  310",,,
"USW00013873","2024-04-07","38","30.11","29.24","47","4.47","   53",,"54","   90",,,
"USW00013873","2024-04-08","49","30.15","29.30","55","3.13","   61",,"62","  240",,,
"USW00013873","2024-04-09","56","30.14","29.30","57","3.58","   93",,"60","   10",,,
"USW00013873","2024-04-10","60","29.97","29.12","62","5.14","   86",,"63","  140",,,
"USW00013873","2024-04-11","59","29.58","28.76","62","9.62","   78",,"68","  290",,,
"USW00013873","2024-04-12","38","29.95","29.10","49","11.18","   50",,"59","  300",,,
"USW00013873","2024-04-13","36","30.15","29.30","49","6.71","   42",,"60","  310",,,
"USW00013873","2024-04-14","46","30.09","29.24","56","3.13","   50",,"65","  280",,,
"USW00013873","2024-04-15","50","30.03","29.19","59","4.47","   51",,"72","  240",,,
"USW00013873","2024-04-16","52","30.09","29.25","59","2.01","   57",,"69","  230",,,
"USW00013873","2024-04-17","58","30.08","29.25","63","3.13","   66",,"70","  280",,,
"USW00013873","2024-04-18","57","30.04","29.20","63","1.79","   63",,"71","  250",,,
"USW00013873","2024-04-19","64","29.99","29.15","67","4.25","   71",,"74","  310",,,
"USW00013873","2024-04-20","61","29.98","29.14","65","6.71","   67",,"74","  300",,,
"USW00013873","2024-04-21","51","29.97","29.12","53","5.82","   87",,"60","  290",,,
"USW00013873","2024-04-22","40","30.12","29.26","48","4.70","   61",,"54","   80",,,
"USW00013873","2024-04-23","43","30.17","29.31","50","2.24","   60",,"56","  250",,,
"USW00013873","2024-04-24","50","30.08","29.23","56","3.80","   65",,"62","  290",,,
"USW00013873","2024-04-25","48","30.12","29.26","56","2.01","   57",,"65","   50",,,
"USW00013873","2024-04-26","56","30.19","29.32","59","7.83","   74",,"66","   70",,,
"USW00013873","2024-04-27","57","30.29","29.46","60","5.82","   78",,"64","   90",,,
"USW00013873","2024-04-28","57","30.24","29.39","61","3.58","   74",,"67","  110",,,
"USW00013873","2024-04-29","52","30.11","29.27","58","2.01","   66",,"66","  110",,,
"USW00013873","2024-04-30",,,,,"2.91","   76",,"67","  290",,,
"USW00013873","2024-05-01","54","29.97","29.13","61","1.79","   62",,"71","  290",,,
"USW00013873","2024-05-02","56","29.98","29.14","63","2.01","   60",,"71","  120",,,
"USW00013873","2024-05-03","65","29.99","29.16","67","3.58","   83",,"71","   70",,,
"USW00013873","2024-05-04","64","30.02","29.19","66","2.46","   85",,"70","  290","    1",,
"USW00013873","2024-05-05","65","30.04","29.20","67","1.79","   81",,"71","  100","    1",,
"USW00013873","2024-05-06","66","29.97","29.13","69","1.34","   76",,"73","  240",,,
"USW00013873","2024-05-07","65","29.86","29.03","69","3.13","   71",,"76","  250",,,
"USW00013873","2024-05-08","67","29.82","28.99","70","3.58","   74",,"76","  260",,,
"USW00013873","2024-05-09","64","29.82","29.00","65","6.04","   88",,"70","  330",,,
"USW00013873","2024-05-10","59","29.76","28.92","64","8.05","   66",,"71","  300",,,
"USW00013873","2024-05-11","48","29.89","29.05","55","4.70","   56",,"65","  300",,,
"USW00013873","2024-05-12","49","29.95","29.10","57","2.24","   55",,"67","   50",,,
"USW00013873","2024-05-13","58","29.98","29.13","60","3.80","   84",,"63","  100",,,
"USW00013873","2024-05-14","64","29.79","28.98","66","3.80","   87",,"67","   80",,,
"USW00013873","2024-05-15","62","29.72","28.88","65","5.37","   74",,"71","  300",,,
"USW00013873","2024-05-16",,,,,"4.70",,,"73","  310",,,
"USW00013873","2024-05-17","62","29.96","29.03","64","1.34","   81",,"73","  180",,,
"USW00013873","2024-05-18","66","29.88","29.04","67","1.79","   85",,"69","  200",,,
"USW00013873","2024-05-19","64","29.92","29.08","66","5.59","   82",,"70","   70",,,
"USW00013873","2024-05-20","61","29.99","29.15","65","2.46","   70",,"71","   70",,,
"USW00013873","2024-05-21","61","30.00","29.16","66","2.46","   67",,"73","  100",,,
"USW00013873","2024-05-22","62","30.01","29.18","67","2.01","   67",,"74","  230",,,
"USW00013873","2024-05-23","66","29.98","29.14","69","1.57","   70",,"76","  250",,,
"USW00013873","2024-05-24","67","29.91","29.08","70","2.46","   78",,"76","  350",,,
"USW00013873","2024-05-25","66","29.90","29.09","68","2.24","   80",,"73","  310",,,
"USW00013873","2024-05-26","68","29.88","29.06","71","2.01","   73",,"76","  230","    1",,
"USW00013873","2024-05-27","68","29.89","29.08","70","4.25","   82",,"75","   70",,,
"USW00013873","2024-05-28","60","29.97","29.13","66","4.70","   62",,"76","  270",,,
"USW00013873","2024-05-29","54","30.04","29.20","62","5.14","   54",,"73","  320",,,
"USW00013873","2024-05-30","52","30.09","29.25","59","3.13","   58",,"70","   60",,,
"USW00013873","2024-05-31",,,,,"7.83","   57",,"69","   90",,,
"USW00013873","2024-06-01","53","30.18","29.33","60","4.92","   58",,"69","  110",,,
"USW00013873","2024-06-02","64","30.06","29.22","67","2.46","   75",,"72","  160",,,
"USW00013873","2024-06-03","67","29.97","29.15","70","2.46","   77",,"75","  330",,,
"USW00013873","2024-06-04","68","29.92","29.09","70","2.68","   82",,"76","  310",,,
"USW00013873","2024-06-05","69","29.87","29.05","71","2.46","   83",,"74","  200",,,
"USW00013873","2024-06-06","68","29.79","28.96","71","4.92","   73",,"77","  270",,,
"USW00013873","2024-06-07","60","29.82","28.99","67","6.49","   56",,"79","  300",,,
"USW00013873","2024-06-08","56","29.93","29.10","63","2.24","   56",,"74","   50",,,
"USW00013873","2024-06-09","63","29.84","29.01","69","5.82","   60",,"77","  290",,,
"USW00013873","2024-06-10","63","29.81","28.99","67","2.91","   71",,"76","  330",,,
"USW00013873","2024-06-11","56","29.88","29.05","63","4.70","   57",,"74","   50",,,
"USW00013873","2024-06-12","63","29.96","29.13","68","5.14","   65",,"76","   90",,,
"USW00013873","2024-06-13","63","29.97","29.14","69","4.25","   62",,"78","   50",,,
"USW00013873","2024-06-14","64","29.94","29.11","69","2.24","   60",,"79","  340",,,
"USW00013873","2024-06-15","67","29.96","29.13","72","3.13","   59",,"83","  100",,,
"USW00013873","2024-06-16","67","30.06","29.23","72","4.03","   59",,"83","   90",,,
"USW00013873","2024-06-17","68","30.12","29.29","72","4.92","   66",,"82","  100",,,
"USW00013873","2024-06-18","63","30.15","29.31","69","7.83","   61",,"79","   90",,,
"USW00013873","2024-06-19","62","30.23","29.39","67","8.05","   62",,"77","   80",,,
"USW00013873","2024-06-20","62","30.26","29.42","68","6.93","   61",,"78","   80",,,
"USW00013873","2024-06-21","62","30.18","29.35","68","4.70","   58",,"79","   90",,,
"USW00013873","2024-06-22","67","30.06","29.23","72","3.80","   61",,"81","   70",,,
"USW00013873","2024-06-23","66","29.91","29.08","72","2.91","   56",,"85","  320",,,
"USW00013873","2024-06-24","61","29.86","29.03","70","6.49","   45",,"86","  290",,,
"USW00013873","2024-06-25","58","29.93","29.10","67","2.91","   46",,"83","   30",,,
"USW00013873","2024-06-26","61","29.84","29.01","69","2.01","   48",,"84","  300",,,
"USW00013873","2024-06-27","70","29.82","29.00","73","2.46","   74",,"82","  280",,,
"USW00013873","2024-06-28",,,,,"3.58",,,"80","  100",,,
"USW00013873","2024-06-29",,,,,"2.24",,,"80","   70",,,
"USW00013873","2024-06-30",,,,,"3.80",,,"86","  100",,,
"USW00013873","2024-07-01","71","29.97","29.14","75","5.37","   68",,"84","   90",,,
"USW00013873","2024-07-02","61","30.12","29.28","68","8.50","   55",,"81","   80",,,
"USW00013873","2024-07-03","67","30.11","29.29","71","2.24","   64",,"80","   90",,,
"USW00013873","2024-07-04","71","29.99","29.16","75","2.01","   66",,"85","  200",,,
"USW00013873","2024-07-05","72","29.89","29.07","76","4.25","   64",,"87","  300",,,
"USW00013873","2024-07-06","72","29.93","29.10","75","2.91","   71",,"85","  320",,,
"USW00013873","2024-07-07","72","29.99","29.17","75","3.58","   78",,"81","   10",,,
"USW00013873","2024-07-08","73","30.02","29.20","75","1.79","   76",,"79","  100",,,
"USW00013873","2024-07-09","72","29.95","29.13","76","3.58","   70",,"85","  240",,,
"USW00013873","2024-07-10","67","29.92","29.09","71","7.38","   64",,"81","  300",,,
"USW00013873","2024-07-11","61","29.98","29.15","68","3.80","   56",,"80","   70",,,
"USW00013873","2024-07-12","63","30.05","29.22","70","2.01","   55",,"81","   10",,,
"USW00013873","2024-07-13","67","30.14","29.30","73","3.13","   62",,"83","   90",,,
"USW00013873","2024-07-14","66","30.08","29.25","72","2.91","   54",,"85","  310",,,
"USW00013873","2024-07-15","68","30.00","29.17","74","3.13","   61",,"86","  250",,,
"USW00013873","2024-07-16","69","29.98","29.15","73","4.70","   63",,"82","  290",,,
"USW00013873","2024-07-17","70","29.98","29.15","73","5.82","   69",,"83","  300",,,
"USW00013873","2024-07-18","70","29.99","29.16","73","4.92","   77",,"80","  330",,,
"USW00013873","2024-07-19","70","30.06","29.22","72","2.68","   85",,"76","  340",,,
"USW00013873","2024-07-20","71","30.09","29.25","72","1.12","   88",,"74","  240","    1",,
"USW00013873","2024-07-21","71","30.06","29.22","73","1.12","   87",,"76","  360","    1",,
"USW00013873","2024-07-22","70","30.03","29.20","73","1.34","   78",,"77","  220",,,
"USW00013873","2024-07-23","72","30.09","29.25","74","3.13","   81",,"80","  310",,,
"USW00013873","2024-07-24","71","30.17","29.34","73","1.79","   82",,"78","  180","    1",,
"USW00013873","2024-07-25","72","30.13","29.30","74","1.57","   85",,"77","  110",,,
"USW00013873","2024-07-26","73","30.05","29.21","75","1.57","   82",,"78","   40",,,
"USW00013873","2024-07-27","71","30.08","29.24","73","4.70","   82",,"77","   90",,,
"USW00013873","2024-07-28","71","30.12","29.28","72","2.68","   87",,"76","   90",,,
"USW00013873","2024-07-29","72","30.05","29.22","73","1.79","   90",,"75","  310",,,
"USW00013873","2024-07-30","71","30.00","29.16","74","4.25","   77",,"79","  310",,,
"USW00013873","2024-07-31","70","30.04","29.21","73","4.92","   72",,"80","  320",,,
"USW00013873","2024-08-01","73","30.06","29.23","76","2.91","   77",,"82","  350",,,
"USW00013873","2024-08-02","71","29.97","29.15","75","3.36","   66",,"83","  250",,,
"USW00013873","2024-08-03","71","29.92","29.08","74","3.80","   72",,"82","  290",,,
"USW00013873","2024-08-04","72","30.00","29.15","74","2.01","   82",,"79","   60",,,
"USW00013873","2024-08-05","72","30.00","29.16","74","8.50","   79",,"78","   80",,,
"USW00013873","2024-08-06","69","29.86","29.03","73","9.17","   70",,"79","   10",,,
"USW00013873","2024-08-07","70","29.73","28.92","74","6.26","   69",,"82","   70",,,
"USW00013873","2024-08-08","71","29.68","28.84","75","4.92","   71",,"82","  270",,,
"USW00013873","2024-08-09","71","29.84","28.98","75","1.34","   67",,"83","   10",,,
"USW00013873","2024-08-10","71","29.97","29.13","75","4.03","   69",,"83","   80",,,
"USW00013873","2024-08-11","71","29.98","29.15","75","3.13","   70",,"82","  300",,,
"USW00013873","2024-08-12","71","29.99","29.15","74","3.36","   71",,"82","  310",,,
"USW00013873","2024-08-13","72","30.01","29.18","74","4.03","   78",,"80","   60",,,
"USW00013873","2024-08-14","69","30.05","29.23","72","3.80","   75",,"78","   90",,,
"USW00013873","2024-08-15","67","30.07","29.22","71","2.24","   71",,"78","   80",,,
"USW00013873","2024-08-16","68","30.05","29.21","72","2.68","   70",,"78","  300",,,
"USW00013873","2024-08-17","70","29.96","29.15","73","3.36","   75",,"80","  300",,,
"USW00013873","2024-08-18","69","29.87","29.04","72","4.92","   75",,"78","  300",,,
"USW00013873","2024-08-19","65","29.86","29.03","70","4.03","   65",,"78","  310",,,
